id	gene	entrez_id	variant	disease	doid	phenotypes	drugs	drug_interaction_type	evidence_type	evidence_direction	evidence_level	clinical_significance	evidence_statement	citation_id	source_type	asco_abstract_id	citation	nct_ids	rating	evidence_status	evidence_id	variant_id	gene_id	chromosome	start	stop	reference_bases	variant_bases	representative_transcript	chromosome2	start2	stop2	representative_transcript2	ensembl_version	reference_build	variant_summary	variant_origin	last_review_date	evidence_civic_url	variant_civic_url	gene_civic_url	is_flagged	variant_upper
237	EGFR	1956	Exon 19 Deletion	Lung Non-small Cell Carcinoma	3908	NA	Gefitinib	NA	Predictive	Supports	D	Sensitivity/Response	Exon 19 deletion has been shown to be correlated with gefitinib response.	16730237	PubMed	NA	Ji et al., 2006, Cancer Cell	NA	4	accepted	273	133	19	7	55242415	55242513	NA	NA	ENST00000275493.2	NA	NA	NA	NA	75	GRCh37	Deletions within exon 19 of EGFR are most common in lung cancer. These deletions, in non-small cell lung cancer, have been shown to be sensitive to the EGFR tyrosine kinase inhibitors gefitinib, afatinib, and erlotinib. There is also data to suggest that this event is a good prognostic marker in lung adenocarcinoma. Examples of exon 19 deletions include: p.746_A750delELREA, p.747_753delinsS, p.747_752delLREATS, and p.747_751delLREAT.	Somatic	2016-02-17 19:50:06 UTC	https://civic.genome.wustl.edu/links/evidence_items/273	https://civic.genome.wustl.edu/links/variants/133	https://civic.genome.wustl.edu/links/genes/19	FALSE	EXON 19 DELETION
353	EGFR	1956	Exon 19 Deletion	Lung Non-small Cell Carcinoma	3908	NA	Gefitinib,Erlotinib	Substitutes	Predictive	Supports	B	Sensitivity/Response	NSCLC patients with exon 19 deletions in EGFR had longer overall survival than patients with an L858R mutation when treated with gefitinib or erlotinib (38 versus 17 months; P = 0.04).	16818686	PubMed	NA	Jackman et al., 2006, Clin. Cancer Res.	NA	4	accepted	413	133	19	7	55242415	55242513	NA	NA	ENST00000275493.2	NA	NA	NA	NA	75	GRCh37	Deletions within exon 19 of EGFR are most common in lung cancer. These deletions, in non-small cell lung cancer, have been shown to be sensitive to the EGFR tyrosine kinase inhibitors gefitinib, afatinib, and erlotinib. There is also data to suggest that this event is a good prognostic marker in lung adenocarcinoma. Examples of exon 19 deletions include: p.746_A750delELREA, p.747_753delinsS, p.747_752delLREATS, and p.747_751delLREAT.	Somatic	2017-07-06 19:58:55 UTC	https://civic.genome.wustl.edu/links/evidence_items/413	https://civic.genome.wustl.edu/links/variants/133	https://civic.genome.wustl.edu/links/genes/19	FALSE	EXON 19 DELETION
505	EGFR	1956	Exon 4 Deletion	Epithelial Ovarian Cancer	2152	NA	Cisplatin	NA	Predictive	Supports	D	Resistance	A variant of EGFR with exon 4 deletion (de4 EGFR) enhanced the invasiveness and cisplatin resistance of epithelial ovarian cancer cell lines (SKOV3, CAOV3, ES2) in vitro when compared with wild-type EGFR. The three cell lines were infected with lentivirus for either EGFR or de4 EGFR, and lentivirus-infected cells were used to perform transwell migration assays, invasion assays, and cisplatin sensitivity assays.	23764753	PubMed	NA	Zhang et al., 2013, Carcinogenesis	NA	4	accepted	662	252	19	7	55214299	55214433	NA	NA	ENST00000275493.2	NA	NA	NA	NA	75	GRCh37	NA	Somatic	2016-02-17 19:50:05 UTC	https://civic.genome.wustl.edu/links/evidence_items/662	https://civic.genome.wustl.edu/links/variants/252	https://civic.genome.wustl.edu/links/genes/19	FALSE	EXON 4 DELETION
521	LRP1B	53353	EXON 12-22 DELETION	Ovarian Cancer	2394	NA	Doxorubicin	NA	Predictive	Supports	D	Resistance	A minimum common region of deletion of 0.19Mb, encompassing exons 12–22 of LRP1B4 was observed in 4 patients exhibiting acquired treatment resistance. Transfection of mLRP1B4, a fully functional minigene of LRP1B, in IGROV1 and OVCAR4 ovarian cell lines with low expression of LRP1B4 increased sensitivity to liposomal doxorubicin but not doxorubicin. siRNA knockdown of LRP1B4 in JHOS3 and Kuramochi ovarian cancer cell lines decreased sensitivity to liposomal doxorubicin but not doxorubicin.	22896685	PubMed	NA	Cowin et al., 2012, Cancer Res.	NA	3	accepted	679	266	12146	2	141665446	141777671	NA	NA	ENST00000389484.3	NA	NA	NA	NA	75	GRCh37	NA	Somatic	2016-02-17 19:50:05 UTC	https://civic.genome.wustl.edu/links/evidence_items/679	https://civic.genome.wustl.edu/links/variants/266	https://civic.genome.wustl.edu/links/genes/12146	FALSE	EXON 12-22 DELETION
713	EGFR	1956	Exon 19 Deletion	Lung Adenocarcinoma	3910	NA	Afatinib	NA	Predictive	Supports	B	Sensitivity/Response	A phase III clinical trial (NCT00949650) found that median progression free survival among patients with EGFR exon 19 deletion was 13.6 months for afatinib and 6.9 months for chemotherapy (HR, 0.47; 95% CI, 0.34 to 0.65; P = .001). 308 patients had either exon 19 or L858 mutations.	23816960	PubMed	NA	Sequist et al., 2013, J. Clin. Oncol.	NCT00949650	4	accepted	880	133	19	7	55242415	55242513	NA	NA	ENST00000275493.2	NA	NA	NA	NA	75	GRCh37	Deletions within exon 19 of EGFR are most common in lung cancer. These deletions, in non-small cell lung cancer, have been shown to be sensitive to the EGFR tyrosine kinase inhibitors gefitinib, afatinib, and erlotinib. There is also data to suggest that this event is a good prognostic marker in lung adenocarcinoma. Examples of exon 19 deletions include: p.746_A750delELREA, p.747_753delinsS, p.747_752delLREATS, and p.747_751delLREAT.	Somatic	2020-08-12 15:43:10 UTC	https://civic.genome.wustl.edu/links/evidence_items/880	https://civic.genome.wustl.edu/links/variants/133	https://civic.genome.wustl.edu/links/genes/19	FALSE	EXON 19 DELETION
714	EGFR	1956	Exon 19 Deletion	Lung Non-small Cell Carcinoma	3908	NA	Afatinib	NA	Predictive	Supports	D	Sensitivity/Response	Stable HEK293 cell lines expressing mutant EGFR cDNAs were created (using a pQCLIN retroviral vector) and their drug sensitivities to afatinib were examined by MTT assay. Phorphorylation of EGFR was assayed by Western blot. The 50% inhibitory concentration (IC50) of afatinib was significantly lower in cells harboring EGFR exon 19 deletion than in cells harboring EGFR L858R.	25862853	PubMed	NA	Banno et al., 2015, Anticancer Res.	NA	2	accepted	881	133	19	7	55242415	55242513	NA	NA	ENST00000275493.2	NA	NA	NA	NA	75	GRCh37	Deletions within exon 19 of EGFR are most common in lung cancer. These deletions, in non-small cell lung cancer, have been shown to be sensitive to the EGFR tyrosine kinase inhibitors gefitinib, afatinib, and erlotinib. There is also data to suggest that this event is a good prognostic marker in lung adenocarcinoma. Examples of exon 19 deletions include: p.746_A750delELREA, p.747_753delinsS, p.747_752delLREATS, and p.747_751delLREAT.	Somatic	2016-02-17 19:50:04 UTC	https://civic.genome.wustl.edu/links/evidence_items/881	https://civic.genome.wustl.edu/links/variants/133	https://civic.genome.wustl.edu/links/genes/19	FALSE	EXON 19 DELETION
715	EGFR	1956	Exon 19 Deletion	Lung Adenocarcinoma	3910	NA	Afatinib	NA	Predictive	Supports	B	Sensitivity/Response	In a phase 2 study (NCT00525148), patients with lung adenocarcinoma (stage IIIb with pleural effusion or stage IV) and EGFR mutations, treated with afatinib, were assessed by objective response. In total, 129 patients were treated with afatinib. 66% of the 106 patients with two common activating EGFR mutations (exon 19 deletion or L858R) had an objective response compared to 39% of 23 patients with less common EGFR mutations.	22452895	PubMed	NA	Yang et al., 2012, Lancet Oncol.	NCT00525148	3	accepted	882	133	19	7	55242415	55242513	NA	NA	ENST00000275493.2	NA	NA	NA	NA	75	GRCh37	Deletions within exon 19 of EGFR are most common in lung cancer. These deletions, in non-small cell lung cancer, have been shown to be sensitive to the EGFR tyrosine kinase inhibitors gefitinib, afatinib, and erlotinib. There is also data to suggest that this event is a good prognostic marker in lung adenocarcinoma. Examples of exon 19 deletions include: p.746_A750delELREA, p.747_753delinsS, p.747_752delLREATS, and p.747_751delLREAT.	Somatic	2020-08-12 15:43:10 UTC	https://civic.genome.wustl.edu/links/evidence_items/882	https://civic.genome.wustl.edu/links/variants/133	https://civic.genome.wustl.edu/links/genes/19	FALSE	EXON 19 DELETION
717	EGFR	1956	Exon 19 Deletion	Lung Non-small Cell Carcinoma	3908	NA	Erlotinib	NA	Predictive	Supports	B	Sensitivity/Response	A randomized phase 3 trial involving 173 NSCLC patients with EGFR mutations (exon 19 deletion or L858R mutation in exon 21) with no history of chemotherapy for metastatic disease. Patients were randomly allocated (1:1) to receive either erlotinib or standard chemotherapy. The primary endpoint was progression-free survival (PFS). Median PFS was 9.7 months in the erlotinib group, compared with 5.2 months in the standard chemotherapy group.	22285168	PubMed	NA	Rosell et al., 2012, Lancet Oncol.	NCT00446225	3	accepted	884	133	19	7	55242415	55242513	NA	NA	ENST00000275493.2	NA	NA	NA	NA	75	GRCh37	Deletions within exon 19 of EGFR are most common in lung cancer. These deletions, in non-small cell lung cancer, have been shown to be sensitive to the EGFR tyrosine kinase inhibitors gefitinib, afatinib, and erlotinib. There is also data to suggest that this event is a good prognostic marker in lung adenocarcinoma. Examples of exon 19 deletions include: p.746_A750delELREA, p.747_753delinsS, p.747_752delLREATS, and p.747_751delLREAT.	Somatic	2016-02-10 23:14:51 UTC	https://civic.genome.wustl.edu/links/evidence_items/884	https://civic.genome.wustl.edu/links/variants/133	https://civic.genome.wustl.edu/links/genes/19	FALSE	EXON 19 DELETION
802	EGFR	1956	Exon 19 Deletion	Lung Non-small Cell Carcinoma	3908	NA	Afatinib	NA	Predictive	Supports	D	Sensitivity/Response	Cells harboring an exon 19 deletion were sensitive to afatinib. This study performed drug response assays using five human NSCLC cell lines with various combinations of EGFR mutations. In order to directly compare the sensitivity of multiple EGFR mutations to EGFR-TKIs the authors also generated multiple EGFR transduced Ba/F3 stable cell lines and evaluated sensitivity to EGFR-TKIs by MTS assay.	26515464	PubMed	NA	Hirano et al., 2015, Oncotarget	NA	2	accepted	969	133	19	7	55242415	55242513	NA	NA	ENST00000275493.2	NA	NA	NA	NA	75	GRCh37	Deletions within exon 19 of EGFR are most common in lung cancer. These deletions, in non-small cell lung cancer, have been shown to be sensitive to the EGFR tyrosine kinase inhibitors gefitinib, afatinib, and erlotinib. There is also data to suggest that this event is a good prognostic marker in lung adenocarcinoma. Examples of exon 19 deletions include: p.746_A750delELREA, p.747_753delinsS, p.747_752delLREATS, and p.747_751delLREAT.	Somatic	2016-02-17 19:50:04 UTC	https://civic.genome.wustl.edu/links/evidence_items/969	https://civic.genome.wustl.edu/links/variants/133	https://civic.genome.wustl.edu/links/genes/19	FALSE	EXON 19 DELETION
814	EGFR	1956	Exon 19 Deletion	Lung Adenocarcinoma	3910	NA	Afatinib	NA	Predictive	Supports	B	Sensitivity/Response	Afatinib is an irreversible covalent inhibitor of EGFR (second generation). This Phase III clinical trial (LUX-Lung 6; NCT01121393) was performed in Asian patients with EGFR mutant advanced NSCLC. 364 eligible patients with EGFR mutations were assigned to afatinib (n=242) or gemcitabine and cisplatin (n=122) treatment. The trial observed significantly longer median progression-free survival with afatinib vs. gemcitabine and cisplatin treatment (11.0 vs. 5.6 months). Afatinib/Chemotherapy group compositions: 51.2/50.8 % del 19; 38/37.7 % Leu858Arg; 10.8/11.5 % Uncommon.	24439929	PubMed	NA	Wu et al., 2014, Lancet Oncol.	NCT01121393	4	accepted	981	133	19	7	55242415	55242513	NA	NA	ENST00000275493.2	NA	NA	NA	NA	75	GRCh37	Deletions within exon 19 of EGFR are most common in lung cancer. These deletions, in non-small cell lung cancer, have been shown to be sensitive to the EGFR tyrosine kinase inhibitors gefitinib, afatinib, and erlotinib. There is also data to suggest that this event is a good prognostic marker in lung adenocarcinoma. Examples of exon 19 deletions include: p.746_A750delELREA, p.747_753delinsS, p.747_752delLREATS, and p.747_751delLREAT.	Somatic	2020-08-12 15:43:10 UTC	https://civic.genome.wustl.edu/links/evidence_items/981	https://civic.genome.wustl.edu/links/variants/133	https://civic.genome.wustl.edu/links/genes/19	FALSE	EXON 19 DELETION
816	EGFR	1956	Exon 19 Deletion	Lung Adenocarcinoma	3910	NA	Afatinib	NA	Predictive	Supports	B	Sensitivity/Response	In analysis of LUX-Lung 3 and LUX-Lung 6 trials (NCT00949650 and NCT01121393), of EGFR mutant NSCLC, median overall survival with afatinib treatment was seen to be significantly improved over chemotherapy (33.3 vs 21.1 and 31.4 vs 18.4 months in LUX-Lung 3 and LUX-Lung 6 respectively).  This effect was observed in the EGFR exon 19 deletion subgroup, but not in the L858R mutant subgroup.	25589191	PubMed	NA	Yang et al., 2015, Lancet Oncol.	NCT00949650,NCT01121393	4	accepted	983	133	19	7	55242415	55242513	NA	NA	ENST00000275493.2	NA	NA	NA	NA	75	GRCh37	Deletions within exon 19 of EGFR are most common in lung cancer. These deletions, in non-small cell lung cancer, have been shown to be sensitive to the EGFR tyrosine kinase inhibitors gefitinib, afatinib, and erlotinib. There is also data to suggest that this event is a good prognostic marker in lung adenocarcinoma. Examples of exon 19 deletions include: p.746_A750delELREA, p.747_753delinsS, p.747_752delLREATS, and p.747_751delLREAT.	Somatic	2020-08-12 15:43:10 UTC	https://civic.genome.wustl.edu/links/evidence_items/983	https://civic.genome.wustl.edu/links/variants/133	https://civic.genome.wustl.edu/links/genes/19	FALSE	EXON 19 DELETION
1155	ALK	238	Exon 4-11 Deletion	Neuroblastoma	769	NA	Brigatinib	NA	Predictive	Supports	D	Sensitivity/Response	The MYCN amplification positive relapsed neuroblastoma-derived cell line CLB-BAR contains the driver ALK DEL 11-14 mutation, which removes extracellular domain exons 4 through 11. Brigatinib treatment of CLB-BAR cells reduced MYCN protein levels and ALK phosphorylation (Y1604) similar to crizotnib. Brigatinib reduced CLB-BAR cellular proliferation more effectively than crizotinib (IC50 75.2 vs 186.4nM). CLB-BAR xenografts in BalbC/NUDE mice responded to brigatinib with reduced tumor volume and weight (N=8/group) as well as reduced ALK phosphorylation and MYCN levels compared to untreated controls. Release of brigatinib administration at day 15 resulted in tumor growth (N=2).	27049722	PubMed	NA	Siaw et al., 2016, Oncotarget	NA	3	accepted	1336	550	1	2	29474528	29853656	NA	NA	ENST00000389048.3	NA	NA	NA	NA	75	GRCh37	NA	Somatic	2016-07-17 21:41:23 UTC	https://civic.genome.wustl.edu/links/evidence_items/1336	https://civic.genome.wustl.edu/links/variants/550	https://civic.genome.wustl.edu/links/genes/1	FALSE	EXON 4-11 DELETION
1478	EGFR	1956	Exon 19 Deletion	Lung Non-small Cell Carcinoma	3908	NA	Gefitinib	NA	Predictive	Supports	B	Sensitivity/Response	90 NSCLC patients with stage IIIB/IV chemotherapy-resistant tumors were treated with gefitinib, and exon 19 deletion of EGFR was associated with longer time to treatment failure than those with wild-type EGFR (median 8.9 versus 2.1). In multivariate analysis, exon 19 deletion was a significant predictive factor for TTF (HR = 0.0320; P < .0001).	18509184	PubMed	NA	Yang et al., 2008, J. Clin. Oncol.	NA	3	accepted	1666	133	19	7	55242415	55242513	NA	NA	ENST00000275493.2	NA	NA	NA	NA	75	GRCh37	Deletions within exon 19 of EGFR are most common in lung cancer. These deletions, in non-small cell lung cancer, have been shown to be sensitive to the EGFR tyrosine kinase inhibitors gefitinib, afatinib, and erlotinib. There is also data to suggest that this event is a good prognostic marker in lung adenocarcinoma. Examples of exon 19 deletions include: p.746_A750delELREA, p.747_753delinsS, p.747_752delLREATS, and p.747_751delLREAT.	Somatic	2016-09-15 16:44:53 UTC	https://civic.genome.wustl.edu/links/evidence_items/1666	https://civic.genome.wustl.edu/links/variants/133	https://civic.genome.wustl.edu/links/genes/19	FALSE	EXON 19 DELETION
1697	EPCAM	4072	3' EXON DELETION	Lynch Syndrome	3883	NA	NA	NA	Predisposing	Supports	B	Uncertain Significance	Rare but recurring germline truncating mutations of the 3’ end of EPCAM, were reported for 27 independent families, shown to lead to epigenetic silencing of a neighbouring gene, MSH2, and suggested to cause Lynch syndrome.	21309036	PubMed	NA	Kuiper et al., 2011, Hum. Mutat.	NA	4	accepted	1901	823	3364	2	47612305	47614173	NA	NA	ENST00000263735	NA	NA	NA	NA	75	GRCh37	NA	Rare Germline	2022-01-12 17:35:31 UTC	https://civic.genome.wustl.edu/links/evidence_items/1901	https://civic.genome.wustl.edu/links/variants/823	https://civic.genome.wustl.edu/links/genes/3364	FALSE	3' EXON DELETION
1725	VHL	7428	Exon 1-3 Deletion	Von Hippel-Lindau Disease	14175	Hemangioblastoma,Renal cell carcinoma,Retinal capillary hemangioma,Hepatic cysts,Renal cyst,Pancreatic cysts	NA	NA	Predisposing	N/A	C	N/A	Mutation detected in 4 separate cases. Two cases show CNS hemangioblastoma, pancreatic/hepatic/renal cysts, and renal cell carcinoma. One case shows CNS hemangioblastoma, pancreatic cysts, and Grawitz One shows CNS HB, pancreatic/renal cysts and retinal angioma. ACMG evidence codes: 'PVS1' based on deletion of all exons, 'PP1' based on segregation results, 'PP4' because the patients phenotypes are highly specific for a disease with single genetic etiology.	20151405	PubMed	NA	Nordstrom-O'Brien et al., 2010, Hum. Mutat.	NA	4	accepted	1942	843	58	3	10183532	10191649	NA	NA	ENST00000256474.2	NA	NA	NA	NA	75	GRCh37	NA	Rare Germline	2022-01-12 17:35:47 UTC	https://civic.genome.wustl.edu/links/evidence_items/1942	https://civic.genome.wustl.edu/links/variants/843	https://civic.genome.wustl.edu/links/genes/58	FALSE	EXON 1-3 DELETION
1726	VHL	7428	Exon 1 Deletion	Von Hippel-Lindau Disease	14175	Hemangioblastoma	NA	NA	Predisposing	Supports	C	Pathogenic	Mutation detected in one case. Case shows CNS hemangioblastoma. ACMG evidence codes: 'PVS1' for a single exon deletion, 'PP1' based on segregation results, 'PP4' because patients phenotypes are highly specific for a disease with single genetic etiology.	20151405	PubMed	NA	Nordstrom-O'Brien et al., 2010, Hum. Mutat.	NA	3	accepted	1943	844	58	3	10183532	10183871	NA	NA	ENST00000256474.2	NA	NA	NA	NA	75	GRCh37	NA	Rare Germline	2022-01-12 17:35:31 UTC	https://civic.genome.wustl.edu/links/evidence_items/1943	https://civic.genome.wustl.edu/links/variants/844	https://civic.genome.wustl.edu/links/genes/58	FALSE	EXON 1 DELETION
1727	VHL	7428	Exon 1-2 Deletion	Von Hippel-Lindau Disease	14175	Renal cell carcinoma	NA	NA	Predisposing	Supports	C	Uncertain Significance	Mutation detected in one case. Case shows renal cell carcinoma. ACMG evidence codes:Mutation detected in one case. Case shows renal cell carcinoma. ACMG evidence codes: 'PVS1' based on deletion of exon 1+2, 'PP4' since the patients phenotypes are highly specific for a disease with single genetic etiology.	20151405	PubMed	NA	Nordstrom-O'Brien et al., 2010, Hum. Mutat.	NA	3	accepted	1944	845	58	3	10183532	10188320	NA	NA	ENST00000256474.2	NA	NA	NA	NA	75	GRCh37	NA	Rare Germline	2022-01-12 17:35:41 UTC	https://civic.genome.wustl.edu/links/evidence_items/1944	https://civic.genome.wustl.edu/links/variants/845	https://civic.genome.wustl.edu/links/genes/58	FALSE	EXON 1-2 DELETION
