id	gene	entrez_id	variant	disease	doid	phenotypes	drugs	drug_interaction_type	evidence_type	evidence_direction	evidence_level	clinical_significance	evidence_statement	citation_id	source_type	asco_abstract_id	citation	nct_ids	rating	evidence_status	evidence_id	variant_id	gene_id	chromosome	start	stop	reference_bases	variant_bases	representative_transcript	chromosome2	start2	stop2	representative_transcript2	ensembl_version	reference_build	variant_summary	variant_origin	last_review_date	evidence_civic_url	variant_civic_url	gene_civic_url	is_flagged	variant_upper
377	ALK	238	ALK Fusion G1202R	Lung Non-small Cell Carcinoma	3908	NA	Crizotinib	NA	Predictive	Supports	D	Resistance	The G1202R mutation in the EML4-ALK fusion was found to confer resistance to crizotinib in Ba/F3 cells.	22277784	PubMed	NA	Katayama et al., 2012, Sci Transl Med	NA	4	accepted	441	171	1	2	29443613	29443613	C	T	ENST00000389048.3	NA	NA	NA	NA	75	GRCh37	ALK fusion with G1202R mutation in the ALK kinase domain was first identified in a lung adenocarcinoma patient who had progressed after 10 months of responding to crizotinib. Further characterization of this variant verified crizotinib resistance and additionally demonstrated resistance to multiple next generation ALK inhibitors including ceritinib, alectinib and brigatinib. Experiments using the HSP90 inhibitor 17-AAG have indicated potential sensitivity of EML4-ALK G1202R to this drug, suggesting this variant may be an HSP90 client protein.	Somatic	2016-02-17 19:50:05 UTC	https://civic.genome.wustl.edu/links/evidence_items/441	https://civic.genome.wustl.edu/links/variants/171	https://civic.genome.wustl.edu/links/genes/1	FALSE	ALK FUSION G1202R
1105	ALK	238	ALK Fusion I1171	Lung Non-small Cell Carcinoma	3908	NA	Alectinib	NA	Predictive	Supports	C	Resistance	The I1171T mutation in ALK fusions was found in a NSCLC patient shown positive for ALK rearrangement via break apart FISH assay, who progressed after 8 months of crizotinib, and then progressed again after 4 months of alectinib. The MGH056-1 cell line was derived from this patient, and this cell line was resistant to alectinib. Sequencing of MGH056-1 cells revealed the I1171T mutation in ALK. In cell culture studies Ba/F3 cells with EML4-ALK I1171T required more that 10x the concentration of alectinib to significantly reduce viability that was required for EML4-ALK wild-type expressing cells. Computer simulation studies indicated that the I1171T mutation interfered with alectinib binding at the ALK active site.	25228534	PubMed	NA	Katayama et al., 2014, Clin. Cancer Res.	NA	4	accepted	1283	527	1	2	29445213	29445213	A	G	ENST00000389048.3	NA	NA	NA	NA	75	GRCh37	Multiple case reports indicate that the I1171T missense mutation in ALK-rearranged non-small cell lung cancer (NSCLC) confers resistance to crizotinib and alectinib but is sensitive to ceritinib treatment. These results have been validated in vitro. In vitro evidence indicates this mutation interferes with alectinib binding the active site of ALK and may explain the sensitivity to the structurally distinct ALK inhibitor ceritinib.	Somatic	2016-11-04 16:33:22 UTC	https://civic.genome.wustl.edu/links/evidence_items/1283	https://civic.genome.wustl.edu/links/variants/527	https://civic.genome.wustl.edu/links/genes/1	FALSE	ALK FUSION I1171
1106	ALK	238	ALK Fusion I1171	Lung Non-small Cell Carcinoma	3908	NA	Ceritinib	NA	Predictive	Supports	C	Sensitivity/Response	The MGH056-1 cell line was derived from an NSCLC patient with ALK-rearrangement who had progressed on crizotinib and then on alectinib. the cell line was also resistant to crizotinib and alectinib, and sequencing of ALK from the cell line revealed the I1171T mutation. Further testing of this mutation in BaF3 cells revealed that cells expressing EML4-ALk with I1171T mutation required 10x higher concentration to induce cell death than BaF3 cells with wild-type EML4-ALK. In contrast, ceritinib caused loss of viability in EML4-ALK wild-type and I1171T BaF3 cells at comparable concentrations. Ceritinib was also effective at killing MGH056-1 cells that were resistant to alectinib, and reduced Akt and ERK phosphorylation in these cells. Finally, administration of ceritinib to the crizotinib and alectinib resistant patient let to tumor regression and partial response lasting 7 months.	25228534	PubMed	NA	Katayama et al., 2014, Clin. Cancer Res.	NA	4	accepted	1284	527	1	2	29445213	29445213	A	G	ENST00000389048.3	NA	NA	NA	NA	75	GRCh37	Multiple case reports indicate that the I1171T missense mutation in ALK-rearranged non-small cell lung cancer (NSCLC) confers resistance to crizotinib and alectinib but is sensitive to ceritinib treatment. These results have been validated in vitro. In vitro evidence indicates this mutation interferes with alectinib binding the active site of ALK and may explain the sensitivity to the structurally distinct ALK inhibitor ceritinib.	Somatic	2016-07-13 18:40:21 UTC	https://civic.genome.wustl.edu/links/evidence_items/1284	https://civic.genome.wustl.edu/links/variants/527	https://civic.genome.wustl.edu/links/genes/1	FALSE	ALK FUSION I1171
1107	ALK	238	ALK Fusion I1171	Lung Non-small Cell Carcinoma	3908	NA	TAE684	NA	Predictive	Supports	D	Sensitivity/Response	The I1171T ALK kinase domain mutaion was found in the MGH056-1 cell line which was derived from an ALK rearranged NSCLC patient who had progressed on crizotinib and then on alectinib given at lower dose (300mg twice daily).  Ectopic expression of EML4-ALK I1171T in Ba/F3 cells made these cells moderately resistant to crizotinib and resistant to alectinib. In contrast, the frequently used tool compound TAE684 was equally effective against EML4-ALK wild-type and I1171T, causing cell death at 1000x lower concentration then in unaltered Ba/F3 cells supplemented with IL3.	25228534	PubMed	NA	Katayama et al., 2014, Clin. Cancer Res.	NA	3	accepted	1285	527	1	2	29445213	29445213	A	G	ENST00000389048.3	NA	NA	NA	NA	75	GRCh37	Multiple case reports indicate that the I1171T missense mutation in ALK-rearranged non-small cell lung cancer (NSCLC) confers resistance to crizotinib and alectinib but is sensitive to ceritinib treatment. These results have been validated in vitro. In vitro evidence indicates this mutation interferes with alectinib binding the active site of ALK and may explain the sensitivity to the structurally distinct ALK inhibitor ceritinib.	Somatic	2016-11-03 18:58:46 UTC	https://civic.genome.wustl.edu/links/evidence_items/1285	https://civic.genome.wustl.edu/links/variants/527	https://civic.genome.wustl.edu/links/genes/1	FALSE	ALK FUSION I1171
1109	ALK	238	ALK Fusion I1171	Lung Non-small Cell Carcinoma	3908	NA	Crizotinib	NA	Predictive	Supports	D	Resistance	The MGH056-1 cell line was derived from a patient with ALK rearranged NSCLC who had progressed on crizotinib and then on lower dose alectinib (300 mg twice daily). The I1171T ALK kinase domain mutation was found in this cell line (established after alectinib resistance). MGH056-1 cells were resistant to crizotinib (IC50 236nmol/L; aproximately 50x higher than for ceritinib). About 50 fold higher concentration of crizotinib was required to inhibit Ba/F3 cells expressing EML4 ALK I1171T than was required for EML4 ALK wild-type.	25228534	PubMed	NA	Katayama et al., 2014, Clin. Cancer Res.	NA	3	accepted	1287	527	1	2	29445213	29445213	A	G	ENST00000389048.3	NA	NA	NA	NA	75	GRCh37	Multiple case reports indicate that the I1171T missense mutation in ALK-rearranged non-small cell lung cancer (NSCLC) confers resistance to crizotinib and alectinib but is sensitive to ceritinib treatment. These results have been validated in vitro. In vitro evidence indicates this mutation interferes with alectinib binding the active site of ALK and may explain the sensitivity to the structurally distinct ALK inhibitor ceritinib.	Somatic	2016-07-13 18:40:04 UTC	https://civic.genome.wustl.edu/links/evidence_items/1287	https://civic.genome.wustl.edu/links/variants/527	https://civic.genome.wustl.edu/links/genes/1	FALSE	ALK FUSION I1171
1156	ALK	238	ALK Fusion F1245C	Cancer	162	NA	Crizotinib	NA	Predictive	Supports	D	Resistance	A Ba/F3 cell line expressing EML4-ALK variant 1 was created, and then exposed to the DNA modifying agent ENU. Cells were subsequently cultured in 96 well plates at increasing concentrations of crizotinib (250, 500, 720, 1000, 1440 and 2000 nM). Cell growth occurred in all wells at 250 nM, and was absent at 2000 nM. From 500 through 1440 nM there were progressively fewer resistant clones present. 422 mutations representing 16 different sites were identified. EML4-ALK F1245C was found at 500 nM crizotinib, and was among the 10 most frequently observed mutations. Ba/F3 cells with unaltered EML4-ALK had crizotinib IC50 values for viability of 132 +/- 45 nM. EML4-ALK F1245C clones from the selection assay had IC50 viability value of 425 +/- 100 nM, while Ba/F3 cells expressing reintroduced EML4-ALK F1245C had IC50 value of 269 +/- 194 nM.	22034911	PubMed	NA	Zhang et al., 2011, Chem Biol Drug Des	NA	2	accepted	1337	551	1	2	29436859	29436859	A	C	ENST00000389048.3	NA	NA	NA	NA	75	GRCh37	In neuroblastoma, F1245 is one of three hotspot ALK mutations found at a high frequency. In a case study, a pretreated non-small cell lung cancer (NSCLC) patient with EML4-ALK F1245C mutation responded well to ceritinib after slow disease progression during crizotinib treatment. Crizotinib resistance was attributed to the F1245C mutation, although the ALK-rearrangement was not sequenced prior to crizotinib treatment. The patient's slow onset of disease progression during crizotinib treatment mirrors preclinical findings that indicate ALK-fusion with F1245C has moderate resistance to crizotinib compared to the fusion alone.	Somatic	2016-06-22 19:29:27 UTC	https://civic.genome.wustl.edu/links/evidence_items/1337	https://civic.genome.wustl.edu/links/variants/551	https://civic.genome.wustl.edu/links/genes/1	FALSE	ALK FUSION F1245C
1157	ALK	238	ALK Fusion F1245C	Lung Non-small Cell Carcinoma	3908	NA	Ceritinib	NA	Predictive	Supports	C	Sensitivity/Response	A 52 year old male never smoker was diagnosed with stage IV NSCLC adenocarcinoma and was treated with chemotherapy with eventual disease progression. He tested positive for ALK rearrangement via break apart FISH assay, and started crizotinib with near complete response for 27 months. Progression then occurred and biopsy of a pleural nodule was performed with hybrid-capture NGS. EML4-ALK variant 3 with F1245C mutation was found with allele frequency of 2% and tumor purity 13%. Due to slow progression and low tumor burden crizotinib was maintained for additional 8 months, and then he was transitioned onto ceritinib at 750 mg daily. After 3 months ceritinib, complete radiographic response was seen and the patient was without evidence of disease at 6 months. Dose was reduced to 600 mg ceritinib daily due to gastrointestinal side effects.	26775591	PubMed	NA	Kodityal et al., 2016, Lung Cancer	NA	3	accepted	1338	551	1	2	29436859	29436859	A	C	ENST00000389048.3	NA	NA	NA	NA	75	GRCh37	In neuroblastoma, F1245 is one of three hotspot ALK mutations found at a high frequency. In a case study, a pretreated non-small cell lung cancer (NSCLC) patient with EML4-ALK F1245C mutation responded well to ceritinib after slow disease progression during crizotinib treatment. Crizotinib resistance was attributed to the F1245C mutation, although the ALK-rearrangement was not sequenced prior to crizotinib treatment. The patient's slow onset of disease progression during crizotinib treatment mirrors preclinical findings that indicate ALK-fusion with F1245C has moderate resistance to crizotinib compared to the fusion alone.	Somatic	2016-06-07 03:29:00 UTC	https://civic.genome.wustl.edu/links/evidence_items/1338	https://civic.genome.wustl.edu/links/variants/551	https://civic.genome.wustl.edu/links/genes/1	FALSE	ALK FUSION F1245C
1158	ALK	238	ALK Fusion F1245C	Lung Non-small Cell Carcinoma	3908	NA	Crizotinib	NA	Predictive	Supports	C	Resistance	A 52 year old with a non-smoking history was diagnosed with stage IV NSCLC-adenocarcinoma and treated with chemotherapy.  Upon disease progression, the initial diagnostic biopsy tested positive for ALK-rearrangement using break apart FISH, but the ALK fusion was not sequenced for mutations. Break-apart signal was positive in 66% of tumor cells. Crizotinib was initiated and a sustained near complete response for 27 months was observed, after which an FDG-avid cervical lymph node appeared along with pleural effusions and pleural nodules. A pleural nodule was biopsied and profiled using hybrid-capture next generation sequencing, and revealed EML4-ALK variant 3 with F1245C mutation at mutant allele frequency of 2% and tumor purity of 13%. Crizotinib was maintained for 8 additional months due to low tumor burden and slow progression.	26775591	PubMed	NA	Kodityal et al., 2016, Lung Cancer	NA	2	accepted	1339	551	1	2	29436859	29436859	A	C	ENST00000389048.3	NA	NA	NA	NA	75	GRCh37	In neuroblastoma, F1245 is one of three hotspot ALK mutations found at a high frequency. In a case study, a pretreated non-small cell lung cancer (NSCLC) patient with EML4-ALK F1245C mutation responded well to ceritinib after slow disease progression during crizotinib treatment. Crizotinib resistance was attributed to the F1245C mutation, although the ALK-rearrangement was not sequenced prior to crizotinib treatment. The patient's slow onset of disease progression during crizotinib treatment mirrors preclinical findings that indicate ALK-fusion with F1245C has moderate resistance to crizotinib compared to the fusion alone.	Somatic	2016-06-07 03:29:34 UTC	https://civic.genome.wustl.edu/links/evidence_items/1339	https://civic.genome.wustl.edu/links/variants/551	https://civic.genome.wustl.edu/links/genes/1	FALSE	ALK FUSION F1245C
1161	ALK	238	ALK Fusion G1269A	Lung Non-small Cell Carcinoma	3908	NA	Ceritinib	NA	Predictive	Supports	D	Sensitivity/Response	The NSCLC cell line MGH021-4, harboring SQSTM1-ALK G1269A, was 6 times more sensitive to ceritinib (80nM GI50) than crizotinib (500 nM) in proliferation assays and caused notable reductions in phospho-ALK and phospho-AKT (detected by Western blot) at concentrations 10 fold lower than crizotinib. GI50 values were similar in Ba/F3 cells expressing either EML4-ALK wild-type or EML4-ALK G1269A (1.6nM and 2.2nM, respectively). In contrast, crizotinib treatment of Ba/F3 with EML4-ALK G1269A had survival GI50 of 130nM.	24675041	PubMed	NA	Friboulet et al., 2014, Cancer Discov	NA	3	accepted	1342	552	1	2	29432682	29432682	C	G	ENST00000389048.3	NA	NA	NA	NA	75	GRCh37	NA	Somatic	2016-11-06 01:00:20 UTC	https://civic.genome.wustl.edu/links/evidence_items/1342	https://civic.genome.wustl.edu/links/variants/552	https://civic.genome.wustl.edu/links/genes/1	FALSE	ALK FUSION G1269A
1163	ALK	238	ALK Fusion I1171	Lung Non-small Cell Carcinoma	3908	NA	Ceritinib	NA	Predictive	Supports	D	Sensitivity/Response	Ba/F3 cells expressing EML4-ALK variant 3 with ALK I1171T mutation were treated with ceritinib, and survival IC50 of 2.6 nM was observed, which compares favorably with highly ceritinib sensitive EML4-ALK wild-type variant 1 survival IC50 of 1.7 nM reported from parallel experiments. Tumors from mice with EML4-ALK variant 3 H2228 NSCLC cell xenografts which had progressed after approximately 40 days of crizotinib treatment were sequenced for ALK mutations. I1171T was found as one of 6 ALK resistance mutations from 80 sequenced tumors. Treatment of these mouse xenograft models with ceritinib reduced tumor volume to zero, while in contrast tumor size increased with crizotinib treatment.	24675041	PubMed	NA	Friboulet et al., 2014, Cancer Discov	NA	4	accepted	1344	527	1	2	29445213	29445213	A	G	ENST00000389048.3	NA	NA	NA	NA	75	GRCh37	Multiple case reports indicate that the I1171T missense mutation in ALK-rearranged non-small cell lung cancer (NSCLC) confers resistance to crizotinib and alectinib but is sensitive to ceritinib treatment. These results have been validated in vitro. In vitro evidence indicates this mutation interferes with alectinib binding the active site of ALK and may explain the sensitivity to the structurally distinct ALK inhibitor ceritinib.	Somatic	2016-07-13 18:40:21 UTC	https://civic.genome.wustl.edu/links/evidence_items/1344	https://civic.genome.wustl.edu/links/variants/527	https://civic.genome.wustl.edu/links/genes/1	FALSE	ALK FUSION I1171
