id	gene	entrez_id	variant	disease	doid	phenotypes	drugs	drug_interaction_type	evidence_type	evidence_direction	evidence_level	clinical_significance	evidence_statement	citation_id	source_type	asco_abstract_id	citation	nct_ids	rating	evidence_status	evidence_id	variant_id	gene_id	chromosome	start	stop	reference_bases	variant_bases	representative_transcript	chromosome2	start2	stop2	representative_transcript2	ensembl_version	reference_build	variant_summary	variant_origin	last_review_date	evidence_civic_url	variant_civic_url	gene_civic_url	is_flagged	variant_upper
228	CCND3	896	LOSS	T-cell Lymphoblastic Leukemia/lymphoma	715	NA	Palbociclib	NA	Predictive	Supports	D	Sensitivity/Response	Treatment of Notch-driven T-cell leukemia in Ccnd3 knockout mice with Palbociclib (PD-0332991) significantly increased median survival.	23079656	PubMed	NA	Sawai et al., 2012, Cancer Cell	NA	3	accepted	263	23	10	6	41902671	41909586	NA	NA	ENST00000372991.4	NA	NA	NA	NA	75	GRCh37	Cyclin D has been shown in many cancer types to be misregulated. Well established for their oncogenic properties, the cyclins and the cyclin-dependent kinases (CDK's) they activate have been the focus of major research and development efforts over the past decade. The methods by which the cyclins are deregulated are widely variable, and range from genomic amplification to promoter methylation changes. Cyclin D3 loss has been reported in T-cell acute lymphoblastic leukemia (T-ALL), a seemingly unique trend when compared to the amplifcations and overexpressions of the other cyclin D's. Treating cyclin D3 knockout mice with the targeted therapeutic palbociclib significantly increased the median survival of a Notch-driven model of T-ALL.	Somatic	2016-02-17 19:50:06 UTC	https://civic.genome.wustl.edu/links/evidence_items/263	https://civic.genome.wustl.edu/links/variants/23	https://civic.genome.wustl.edu/links/genes/10	FALSE	LOSS
407	EGFR	1956	Copy Number Variation	Head And Neck Squamous Cell Carcinoma	5520	NA	NA	NA	Prognostic	Supports	B	Poor Outcome	In 134 patients with head and neck squamous cancer 32 had copy number variations. Tumors with variation (either increase or decrease) in copy number of EGFR had worse overall, cancer-specific, and disease-free survival.	17538160	PubMed	NA	Temam et al., 2007, J. Clin. Oncol.	NA	4	accepted	472	191	19	7	55086794	55279321	NA	NA	ENST00000275493.2	NA	NA	NA	NA	75	GRCh37	NA	Somatic	2016-03-16 22:09:26 UTC	https://civic.genome.wustl.edu/links/evidence_items/472	https://civic.genome.wustl.edu/links/variants/191	https://civic.genome.wustl.edu/links/genes/19	FALSE	COPY NUMBER VARIATION
441	PTEN	5728	Loss	Colorectal Cancer	9256	NA	Cetuximab	NA	Predictive	Supports	B	Resistance	In 27 patients with chemotherapy-naive or chemotherapy-refractory metastatic colorectal cancer who were treated with cetuximab and chemotherapy, PTEN loss was associated with non-response.	21163703	PubMed	NA	De Roock et al., 2011, Lancet Oncol.	NA	3	accepted	506	214	41	10	89622870	89731687	NA	NA	ENST00000371953.3	NA	NA	NA	NA	75	GRCh37	NA	Somatic	2015-10-09 18:40:30 UTC	https://civic.genome.wustl.edu/links/evidence_items/506	https://civic.genome.wustl.edu/links/variants/214	https://civic.genome.wustl.edu/links/genes/41	FALSE	LOSS
442	PTEN	5728	Loss	Prostate Cancer	10283	NA	Temsirolimus	NA	Predictive	Supports	D	Sensitivity/Response	In prostate cancer xenographs, PTEN null tumors had a significant decrease in cell size and proliferation when treated with Temsirolimus (CCI-779).	11504908	PubMed	NA	Neshat et al., 2001, Proc. Natl. Acad. Sci. U.S.A.	NA	4	accepted	507	214	41	10	89622870	89731687	NA	NA	ENST00000371953.3	NA	NA	NA	NA	75	GRCh37	NA	Somatic	2016-02-17 19:50:05 UTC	https://civic.genome.wustl.edu/links/evidence_items/507	https://civic.genome.wustl.edu/links/variants/214	https://civic.genome.wustl.edu/links/genes/41	FALSE	LOSS
487	PTEN	5728	Loss	Prostate Cancer	10283	NA	NA	NA	Prognostic	Supports	B	Poor Outcome	PTEN Loss (by FISH) is associated with poorer prognosis in patients with prostate cancer.	17700571	PubMed	NA	Yoshimoto et al., 2007, Br. J. Cancer	NA	4	accepted	643	214	41	10	89622870	89731687	NA	NA	ENST00000371953.3	NA	NA	NA	NA	75	GRCh37	NA	Somatic	2015-11-01 00:30:25 UTC	https://civic.genome.wustl.edu/links/evidence_items/643	https://civic.genome.wustl.edu/links/variants/214	https://civic.genome.wustl.edu/links/genes/41	FALSE	LOSS
488	PTEN	5728	Loss	Bladder Carcinoma	4007	NA	Everolimus	NA	Predictive	Supports	B	Resistance	PTEN loss is associated with reduced response to mTOR inhibitors in patients with bladder cancer.	23989949	PubMed	NA	Seront et al., 2013, Br. J. Cancer	NA	4	accepted	644	214	41	10	89622870	89731687	NA	NA	ENST00000371953.3	NA	NA	NA	NA	75	GRCh37	NA	Somatic	2015-11-01 00:47:11 UTC	https://civic.genome.wustl.edu/links/evidence_items/644	https://civic.genome.wustl.edu/links/variants/214	https://civic.genome.wustl.edu/links/genes/41	FALSE	LOSS
489	PTEN	5728	Loss	Breast Cancer	1612	NA	Trastuzumab	NA	Predictive	Supports	B	Resistance	PTEN loss is associated with loss of sensitivity to the HER2-antibody trastuzumab in breast cancer in smaller trials, a phase III trial (NCCTG N9831) did not show an effect of PTEN on disease-free survival.	24387334	PubMed	NA	Dillon et al., 2014, Curr Drug Targets	NA	1	accepted	645	214	41	10	89622870	89731687	NA	NA	ENST00000371953.3	NA	NA	NA	NA	75	GRCh37	NA	Somatic	2016-02-19 22:49:06 UTC	https://civic.genome.wustl.edu/links/evidence_items/645	https://civic.genome.wustl.edu/links/variants/214	https://civic.genome.wustl.edu/links/genes/41	FALSE	LOSS
550	PTEN	5728	Loss	Melanoma	1909	NA	Uprosertib	NA	Predictive	Supports	D	Sensitivity/Response	Most BRAF mutant cell lines (mostly V600E) with PTEN mutation or loss of expression were among those sensitive to inhibition with AKT inhibitor GSK2141795B.	24735930	PubMed	NA	Lassen et al., 2014, Mol. Cancer	NA	2	accepted	708	214	41	10	89622870	89731687	NA	NA	ENST00000371953.3	NA	NA	NA	NA	75	GRCh37	NA	Somatic	2016-02-17 19:50:05 UTC	https://civic.genome.wustl.edu/links/evidence_items/708	https://civic.genome.wustl.edu/links/variants/214	https://civic.genome.wustl.edu/links/genes/41	FALSE	LOSS
553	PTEN	5728	Loss	Breast Cancer	1612	NA	PI3Kbeta Inhibitor AZD8186	NA	Predictive	Supports	D	Sensitivity/Response	Breast and prostate cancer cell lines responsive to AZD8186 were enriched for PTEN deficiency.	25398829	PubMed	NA	Hancox et al., 2015, Mol. Cancer Ther.	NA	2	accepted	711	214	41	10	89622870	89731687	NA	NA	ENST00000371953.3	NA	NA	NA	NA	75	GRCh37	NA	Somatic	2016-02-17 19:50:05 UTC	https://civic.genome.wustl.edu/links/evidence_items/711	https://civic.genome.wustl.edu/links/variants/214	https://civic.genome.wustl.edu/links/genes/41	FALSE	LOSS
556	PTEN	5728	Loss	Cancer	162	NA	Buparlisib,Carboplatin,Paclitaxel	Combination	Predictive	Supports	B	Sensitivity/Response	All three patients with PTEN loss had benefit from adding Buparlisib to carboplatin+paclitaxel therapy in a phase I study in advanced solid cancers.	25672916	PubMed	NA	Hyman et al., 2015, Cancer Chemother. Pharmacol.	NCT01297452	3	accepted	714	214	41	10	89622870	89731687	NA	NA	ENST00000371953.3	NA	NA	NA	NA	75	GRCh37	NA	Somatic	2015-12-29 17:28:13 UTC	https://civic.genome.wustl.edu/links/evidence_items/714	https://civic.genome.wustl.edu/links/variants/214	https://civic.genome.wustl.edu/links/genes/41	FALSE	LOSS
558	PTEN	5728	Loss	Breast Cancer	1612	NA	Alpelisib	NA	Predictive	Supports	D	Resistance	A case report described a responder to PI3K inhibitor BYL719 for a tumor with PIK3CA E542K mutation. After partial response for 9.5 months, resistance developed. Sequencing in this and other patients as well as preclinical models showed loss of PTEN as the probable mechanism of resistance.	25409150	PubMed	NA	Juric et al., 2015, Nature	NA	4	accepted	716	214	41	10	89622870	89731687	NA	NA	ENST00000371953.3	NA	NA	NA	NA	75	GRCh37	NA	Somatic	2016-02-17 19:50:05 UTC	https://civic.genome.wustl.edu/links/evidence_items/716	https://civic.genome.wustl.edu/links/variants/214	https://civic.genome.wustl.edu/links/genes/41	FALSE	LOSS
698	PTEN	5728	Loss	Gastric Adenocarcinoma	3717	NA	Trastuzumab,Lapatinib	Substitutes	Predictive	Supports	B	Resistance	In 48 patients with advanced gastric cancer, retrospectively analyzed for PTEN expression using IHC, PTEN loss was associated with a shorter duration of response (median 4.2 vs. 6.1 months, p = 0.04) to HER2-targeted therapy (trastuzumab, N=39; lapatinib, N=9). Response rates did not differ between groups.	25300346	PubMed	NA	Zhang et al., 2015, Oncology	NA	2	accepted	864	214	41	10	89622870	89731687	NA	NA	ENST00000371953.3	NA	NA	NA	NA	75	GRCh37	NA	N/A	2016-02-22 20:27:37 UTC	https://civic.genome.wustl.edu/links/evidence_items/864	https://civic.genome.wustl.edu/links/variants/214	https://civic.genome.wustl.edu/links/genes/41	FALSE	LOSS
710	MRE11	4361	LOSS	Endometrial Cancer	1380	NA	Talazoparib	NA	Predictive	Supports	D	Sensitivity/Response	One endometrial cell line with decreased MRE11 expression caused by a homozygous poly(T) mutation exhibited increased sensitivity to the PARP inhibitor BMN-673. Loss of MRE11 was identified in 30.7% of endometrial tumors (N=521).	24927325	PubMed	NA	Koppensteiner et al., 2014, PLoS ONE	NA	2	accepted	876	370	3586	11	94152895	94227074	NA	NA	ENST00000323929.3	NA	NA	NA	NA	75	GRCh37	NA	N/A	2016-02-21 17:48:52 UTC	https://civic.genome.wustl.edu/links/evidence_items/876	https://civic.genome.wustl.edu/links/variants/370	https://civic.genome.wustl.edu/links/genes/3586	FALSE	LOSS
726	PTEN	5728	Loss	Endometrial Cancer	1380	NA	Temsirolimus,Ridaforolimus	Substitutes	Predictive	Does Not Support	B	Resistance	94 endometrial cancer samples of women who had been treated with single agent mTOR inhibitors temsirolimus or ridaforolimus were retrospectively analyzed. No predictive biomarkers were identified, including PIK3CA mutations, KRAS mutations or PTEN loss.	24166148	PubMed	NA	Mackay et al., 2014, Cancer	NA	3	accepted	893	214	41	10	89622870	89731687	NA	NA	ENST00000371953.3	NA	NA	NA	NA	75	GRCh37	NA	Somatic	2016-02-10 17:07:21 UTC	https://civic.genome.wustl.edu/links/evidence_items/893	https://civic.genome.wustl.edu/links/variants/214	https://civic.genome.wustl.edu/links/genes/41	FALSE	LOSS
771	PTEN	5728	Loss	Pancreatic Carcinoma	4905	NA	Akt Inhibitor MK2206	NA	Predictive	Supports	C	Sensitivity/Response	Among 33 patients treated with pan-AKT inhibitor MK-2206 in this phase 1 study, one patient with pancreatic adenocarcinoma and PTEN loss/KRAS G12D mutation experienced a decrease of approximately 60% in cancer antigen 19-9 levels and 23% shrinkage in tumor measurements.	22025163	PubMed	NA	Yap et al., 2011, J. Clin. Oncol.	NA	2	accepted	938	214	41	10	89622870	89731687	NA	NA	ENST00000371953.3	NA	NA	NA	NA	75	GRCh37	NA	Somatic	2016-02-17 19:49:55 UTC	https://civic.genome.wustl.edu/links/evidence_items/938	https://civic.genome.wustl.edu/links/variants/214	https://civic.genome.wustl.edu/links/genes/41	FALSE	LOSS
867	VHL	7428	LOSS	Renal Carcinoma	4451	NA	Temsirolimus	NA	Predictive	Supports	D	Sensitivity/Response	Preclinical studies linking the efficacy of mTOR inhibitor CCI-779 to VHL loss in vitro and in mouse models of kidney cancer. VHL-deficient tumors were more sensitive to mTOR inhibition than VHL-proficient tumors. Growth arrest caused by CCI-779 correlated with a block in translation of HIF1A mRNA. Expression of a VHL-resistant HIF1A cDNA lacking the 5' untranslated region rescued tumor growth.	16341243	PubMed	NA	Thomas et al., 2006, Nat. Med.	NA	3	accepted	1035	436	58	3	10182692	10193904	NA	NA	ENST00000256474.2	NA	NA	NA	NA	75	GRCh37	NA	Somatic	2016-02-22 20:32:45 UTC	https://civic.genome.wustl.edu/links/evidence_items/1035	https://civic.genome.wustl.edu/links/variants/436	https://civic.genome.wustl.edu/links/genes/58	FALSE	LOSS
969	STK11	6794	LOSS	Lung Non-small Cell Carcinoma	3908	NA	Docetaxel,Selumetinib	Combination	Predictive	Supports	D	Resistance	A clinical trial comparing selumetinib and docetaxel vs. docetaxel and placebo in KRAS mutant NSCLC was recapitulated in mice. Tumors were induced in lung epithelium by nasal instillation of CRE-bearing adenovirus in conditionally targeted mice. Kras(G12D) and Lkb1 (STK11) knockout mutant mice showed only mild response to combined treatment and very low response rates to docetaxel monotherapy compared to mice with Kras(G12D) alone or Kras(G12D) and Trp53 knockout. In a small number of human NSCLC patients with these genotypes FDG-PET signal intensity changes and pERK IHC staining correlated with mouse data.	22425996	PubMed	NA	Chen et al., 2012, Nature	NA	3	accepted	1144	485	5534	19	1205740	1228428	NA	NA	ENST00000326873.7	NA	NA	NA	NA	75	GRCh37	NA	Somatic	2016-08-29 09:38:57 UTC	https://civic.genome.wustl.edu/links/evidence_items/1144	https://civic.genome.wustl.edu/links/variants/485	https://civic.genome.wustl.edu/links/genes/5534	FALSE	LOSS
1119	PTEN	5728	Loss	Her2-receptor Positive Breast Cancer	0060079	NA	Everolimus	NA	Predictive	Supports	B	Sensitivity/Response	Archival tumor samples from 549 patients from the BOLERO-1 and -3 trials were analyzed for alterations in the PI3K pathway using next-generation sequencing, immunohistochemistry (IHC) and Sanger sequencing. In the BOLERO trials, patients with HER2-overexpressing advanced breast cancer were treated with trastuzumab, chemotherapy and randomized to receive either everolimus or placebo. In the pooled analysis of both trials, patients with PTEN loss (as defined by IHC staining intensity and proportion of positive tumor cells) had a longer progression-free survival with everolimus compared to placebo (HR 0.54 (95%CI 0.31 to 0.96, P=0.04) whereas patients with PTEN normal status had a hazard ration of 1.00 (95%CI 0.8 to 1.26, P=0.97). The same was found when PI3K mutations, PTEN loss and AKT E17K mutations were combined and analyzed as hyperactive PI3K pathway. Patients with PI3K hyperactive pathway had a hazard ratio of 0.67 (95%CI 0.48 to 0.93, P=0.02) compared to HR 1.19 (95%CI 0.87 to 1.62, P=0.28) in patients with PI3K normal pathway. These trends were independently confirmed in both trials but only pooled results showed consistent statistical significance.	27091708	PubMed	NA	André et al., 2016, J. Clin. Oncol.	NA	4	accepted	1297	214	41	10	89622870	89731687	NA	NA	ENST00000371953.3	NA	NA	NA	NA	75	GRCh37	NA	Somatic	2016-06-28 00:04:21 UTC	https://civic.genome.wustl.edu/links/evidence_items/1297	https://civic.genome.wustl.edu/links/variants/214	https://civic.genome.wustl.edu/links/genes/41	FALSE	LOSS
